"CRUISEJOIN","HAULJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","SEX","WEIGHT","AGE","MATURITY","MATURITY_TABLE","SAMPLE_CODE","GONAD_WT"
NA,NA,"GOA",41,200201,80,104,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,105,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,107,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,108,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,80,109,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,111,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,112,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,113,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,115,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,116,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,118,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,119,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,93,120,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,94,122,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,94,123,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,94,124,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,94,126,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,94,127,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,116,123,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,233,336,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,267,375,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,566,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,567,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,568,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,569,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,570,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,571,0,21740,700,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,572,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,573,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,574,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,575,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,576,0,21740,250,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,577,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,364,578,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,579,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,580,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,581,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,582,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,583,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,584,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,585,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,586,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,587,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,588,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,589,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,365,590,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,591,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,592,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,593,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,594,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,595,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,596,0,21740,330,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,597,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,598,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,599,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,379,600,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,1,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,2,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,3,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,4,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,5,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,6,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,7,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,8,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,9,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,10,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,11,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,12,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,13,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,14,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,15,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,16,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,17,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,18,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,19,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,22,20,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,21,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,22,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,23,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,24,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,25,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,26,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,27,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,28,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,29,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,30,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,31,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,32,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,33,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,34,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,35,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,36,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,37,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,38,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,33,39,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,516,0,21740,670,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,525,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,533,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,542,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,550,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,559,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,194,263,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,189,272,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,189,280,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,203,289,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,204,297,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,279,393,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,233,326,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,233,334,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,252,343,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,253,351,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,253,360,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,267,368,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,267,377,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,278,385,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,116,130,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,116,138,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,279,397,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,279,398,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,279,399,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,279,400,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,293,401,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,293,402,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,293,403,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,293,404,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,293,405,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,406,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,407,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,408,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,409,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,410,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,411,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,412,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,413,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,414,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,415,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,416,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,417,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,418,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,419,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,294,420,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,421,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,422,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,423,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,424,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,425,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,426,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,427,0,21740,350,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,428,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,429,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,430,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,431,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,432,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,433,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,434,0,21740,400,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,435,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,436,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,437,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,438,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,439,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,305,440,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,441,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,442,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,443,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,444,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,445,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,446,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,314,447,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,315,448,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,315,449,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,315,450,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,315,451,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,452,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,453,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,454,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,455,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,456,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,457,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,458,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,459,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,460,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,461,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,462,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,463,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,464,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,465,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,316,466,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,467,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,468,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,469,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,470,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,471,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,472,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,473,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,474,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,475,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,476,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,477,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,478,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,479,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,480,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,481,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,482,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,325,483,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,484,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,485,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,486,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,487,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,488,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,489,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,326,490,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,328,491,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,328,492,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,328,493,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,328,494,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,495,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,496,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,497,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,498,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,499,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,500,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,501,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,330,502,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,503,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,504,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,505,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,506,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,507,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,508,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,509,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,510,0,21740,630,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,511,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,512,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,513,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,514,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,515,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,517,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,518,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,519,0,21740,580,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,520,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,521,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,522,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,523,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,524,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,526,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,527,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,528,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,529,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,331,530,0,21740,660,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,531,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,532,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,534,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,535,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,536,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,537,0,21740,350,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,538,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,539,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,540,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,541,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,543,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,544,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,545,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,546,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,547,0,21740,360,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,548,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,335,549,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,551,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,552,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,553,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,554,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,555,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,556,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,557,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,558,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,560,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,561,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,562,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,563,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,564,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,351,565,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,116,140,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,141,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,142,0,21740,430,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,143,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,144,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,145,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,115,146,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,147,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,148,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,149,0,21740,780,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,150,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,151,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,152,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,153,0,21740,380,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,154,0,21740,670,2,NA,NA,NA,NA,1010,NA
